order_id,order_date,customer_id,country,brand,model,price,quantity,discount,payment_method,rating,returned
ORD-102663,2023-03-02,CUST-49966,Canada,SAMSUNG,Galaxy S23,1446.24,1.0,0.068,Credit Card,1.4,False
ORD-101117,08-08-2022,CUST-81586,U.K.,OnePlus,OnePlus 11,1029.79,2.0,0.186,UPI,1.8,False
ORD-101049,2024-11-13,CUST-30458,Singapore,GOOGLE,Pixel 8 Pro,591.27,3.0,0.334,PayPal,4.2,False
ORD-104198,08/16/2024,CUST-87425,France,Apple,iPhone 15 Pro,715.79,5.0,0.078,COD,1.7,no
ORD-101231,04-09-2022,CUST-98266,Canada,google,Pixel 8 Pro,1277.87,4.0,0.314,UPI,3.0,False
ORD-100677,11/23/2022,CUST-43097,Brazil,Samsung,Galaxy S23,589.24,3.0,0.231,Credit Card,2.6,False
ORD-102992,07/03/2022,CUST-71822,USA,Apple,iPhone SE,246.03,2.0,0.066,Bank Transfer,4.3,yes
ORD-100080,31-12-2024,CUST-38443,Australia,Google,Pixel 8,798.81,4.0,0.116,Credit Card,3.3,yes
ORD-103221,2022-02-12,CUST-88445,U.K.,APPLE,iPhone 15 Pro,1209.67,4.0,0.393,UPI,3.7,yes
ORD-102447,2022-08-29,CUST-14514,UK,Motorola,Moto G53,1329.84,5.0,0.264,Debit Card,4.3,yes
ORD-100800,11-09-2022,CUST-20840,U.S.A,GOOGLE,Pixel 8,730.54,1.0,0.211,Bank Transfer,2.7,True
ORD-101609,12/30/2024,CUST-81384,GERMANY,Sony,Xperia 1 V,1380.73,3.0,0.189,PayPal,2.3,yes
ORD-104444,13-05-2023,CUST-50849,India,oneplus,OnePlus 12,1280.0,5.0,0.366,UPI,2.3,1
ORD-100555,12/21/2023,CUST-12164,Japan,Apple,iPhone 15 Pro,885.98,5.0,0.287,Credit Card,4.5,True
ORD-104399,18-06-2023,CUST-26928,USA,Apple,iPhone 15 Pro,838.79,2.0,0.259,Credit Card,,0
ORD-104966,2022-09-05,CUST-11266,usa,Samsung,Galaxy A54,1059.63,5.0,0.119,COD,3.0,False
ORD-103975,09-04-2024,CUST-66272,Germany,XIAOMI,Redmi Note 13,483.93,3.0,0.328,Bank Transfer,2.2,False
ORD-103340,04/04/2024,CUST-76374,UK,Motorola,Edge 40 Pro,1331.29,5.0,0.22,Debit Card,3.6,False
ORD-103615,2023-07-02,CUST-91639,Germany,Motorola,Moto G84,1170.19,1.0,0.265,PayPal,3.4,False
ORD-104414,10/31/2022,CUST-34976,Singapore,oneplus,OnePlus Nord 3,1063.91,3.0,0.339,,4.2,no
ORD-101391,2024-10-08,CUST-43348,Singapore,Sony,Xperia 5 V,1171.91,1.0,0.229,PayPal,3.9,0
ORD-100088,28-03-2023,CUST-92608,Germany,oneplus,OnePlus 12,448.07,5.0,0.227,Bank Transfer,4.3,True
ORD-104968,09/21/2023,CUST-24327,Canada,oneplus,OnePlus 12,1423.58,2.0,0.136,PayPal,2.5,False
ORD-102209,2022-06-10,CUST-25315,FRANCE,Xiaomi,POCO F5,968.65,4.0,0.291,Bank Transfer,1.2,False
ORD-100008,06/28/2022,CUST-17132,USA,APPLE,iPhone SE,931.94,3.0,0.288,Credit Card,3.5,0
ORD-103707,2023-07-15,CUST-68854,United States,Google,Pixel 7a,1359.1,2.0,0.354,Bank Transfer,1.3,False
ORD-101756,03-04-2022,CUST-18808,India,Samsung,Galaxy A54,791.73,1.0,0.133,PayPal,2.3,False
ORD-102458,02/04/2024,CUST-58285,India,SAMSUNG,Galaxy S24,1395.79,2.0,0.071,PayPal,4.9,yes
ORD-102998,2023-01-26,CUST-17514,USA,Samsung,Galaxy A54,1393.91,2.0,0.399,Bank Transfer,3.4,False
ORD-101221,2024-03-25,CUST-85728,UK,oneplus,OnePlus 11,582.05,3.0,0.245,Credit Card,3.2,1
ORD-101744,26-09-2022,CUST-80384,U.S.A,SAMSUNG,Galaxy S23,827.65,4.0,1.609,COD,1.8,
ORD-104916,07/23/2023,CUST-77521,Singapore,XIAOMI,POCO F5,810.27,5.0,0.237,COD,4.1,False
ORD-100144,2024-07-30,CUST-37325,,Apple,iPhone 14,1372.96,1.0,0.34,UPI,3.5,1
ORD-103755,2022-08-20,CUST-50693,Singapore,GOOGLE,Pixel 8 Pro,470.59,2.0,0.111,COD,4.9,False
ORD-103071,02/24/2024,CUST-46361,Japan,Xiaomi,Xiaomi 14,1283.18,3.0,0.264,COD,2.6,False
ORD-101477,2023-01-30,CUST-72480,Brazil,Apple,iPhone 14,1372.14,4.0,0.144,PayPal,2.3,no
ORD-101468,26-09-2023,CUST-78571,USA,Sony,Xperia 10 V,1008.36,1.0,0.073,UPI,3.9,False
ORD-102607,2024-05-26,CUST-61782,Canada,Xiaomi,,,5.0,0.2,PayPal,1.4,False
ORD-102201,12/18/2024,CUST-65058,germany,Sony,Xperia 5 V,1281.52,5.0,0.103,Bank Transfer,4.4,True
ORD-100798,2024-12-17,CUST-35087,Singapore,Motorola,Edge 40 Pro,397.34,2.0,0.041,PayPal,,1
ORD-104788,09/17/2024,CUST-32537,France,apple,iPhone SE,1326.15,4.0,0.299,COD,2.0,1
ORD-101892,06/12/2024,CUST-31667,Canada,OnePlus,OnePlus 12,1426.14,4.0,0.193,Debit Card,3.2,True
ORD-102787,26-01-2024,CUST-40511,France,ONEPLUS,OnePlus 11,1120.55,3.0,0.162,PayPal,1.8,0
ORD-100746,2022-03-16,CUST-74966,india ,apple,iPhone SE,1005.87,2.0,0.388,PayPal,1.9,False
ORD-104393,05/14/2022,CUST-47637,Singapore,XIAOMI,POCO F5,931.28,4.0,0.078,COD,3.6,False
ORD-104319,04/25/2024,CUST-62140,USA,Sony,Xperia 5 V,1490.46,1.0,0.319,Debit Card,1.5,False
ORD-102389,11/19/2023,CUST-52892,Singapore,google,Pixel 7a,288.98,1.0,0.104,PayPal,1.6,True
ORD-100100,01/01/2024,CUST-75744,USA,Sony,Xperia 5 V,370.57,1.0,0.016,UPI,3.1,False
ORD-103919,,CUST-25670,Germany,GOOGLE,Pixel 7a,262.08,-1.0,0.33,COD,3.7,1
ORD-101813,2023-02-06,CUST-70895,France,Samsung,Galaxy S23,1346.04,5.0,,PayPal,,False
ORD-103386,2023-06-08,CUST-20728,Brazil,Apple,iPhone 15,595.52,,0.169,PayPal,1.3,yes
ORD-100705,2022-06-03,CUST-55806,Canada,APPLE,iPhone 15 Pro,1105.09,5.0,0.382,UPI,3.1,yes
ORD-104919,09-10-2022,CUST-58612,Australia,Xiaomi,Redmi 12,197.67,4.0,0.278,PayPal,,False
ORD-104834,04/08/2024,CUST-57738,Canada,apple,iPhone 15,1149.44,4.0,0.286,COD,1.1,False
ORD-101934,01/01/2022,CUST-79408,France,oneplus,OnePlus 11,694.4,4.0,0.4,,1.9,False
ORD-102836,25-01-2024,CUST-67467,Australia,Google,Pixel 7a,1193.2,4.0,0.174,Credit Card,3.3,False
ORD-100505,,CUST-13006,UK,Sony,Xperia 5 V,369.13,,0.393,Bank Transfer,3.8,0
ORD-102753,2022-12-29,CUST-42426,Singapore,XIAOMI,POCO F5,953.61,5.0,0.027,PayPal,2.6,1
ORD-102110,06-06-2024,CUST-67677,Australia,SAMSUNG,,738.91,1.0,0.219,Credit Card,1.8,1
ORD-100416,02-01-2024,CUST-65600,UK,,Redmi 12,717.98,5.0,0.105,UPI,1.2,True
ORD-102154,28-08-2022,CUST-61521,UK,apple,iPhone SE,1332.61,1.0,0.352,UPI,2.6,False
ORD-104277,16-06-2024,CUST-47589,Singapore,google,Pixel 8 Pro,280.94,2.0,0.246,UPI,3.2,False
ORD-103413,15-11-2022,CUST-97167,Australia,Sony,Xperia 10 V,860.23,2.0,0.025,UPI,,False
ORD-102473,12-05-2024,CUST-64896,Brazil,,OnePlus 11,312.26,5.0,0.263,Debit Card,2.1,False
ORD-104539,07-05-2024,CUST-60303,Canada,Google,Pixel 8,217.59,2.0,0.073,Debit Card,,yes
ORD-101183,06/28/2023,CUST-62103,Singapore,Samsung,Galaxy S24,754.07,3.0,,Bank Transfer,1.4,False
ORD-100889,11-04-2024,CUST-15438,INDIA,Xiaomi,Xiaomi 14,978.12,,0.138,PayPal,1.8,False
ORD-104166,22-01-2022,CUST-80310,India,apple,iPhone 15 Pro,1486.05,2.0,0.202,COD,3.3,False
ORD-103379,10/18/2024,CUST-68607,Canada,samsung,Galaxy Z Fold 5,795.33,3.0,0.316,Debit Card,3.1,True
ORD-102925,17-11-2024,CUST-82645,Singapore,XIAOMI,Redmi 12,1203.62,0.0,0.345,PayPal,2.3,False
ORD-104936,07/14/2023,CUST-11796,Germany,oneplus,OnePlus Nord 3,527.51,,0.157,PayPal,3.3,False
ORD-102742,2024-02-25,CUST-80536,India,Google,Pixel 8 Pro,1005.05,4.0,,Credit Card,2.4,0
ORD-102354,04/03/2022,CUST-66254,Japan,Apple,iPhone 15,887.31,1.0,0.214,COD,1.3,False
ORD-104899,03-09-2024,CUST-46824,Canada,Apple,iPhone 15 Pro,1262.59,2.0,0.18,Bank Transfer,1.8,0
ORD-104445,2024-04-18,CUST-52739,Germany,OnePlus,OnePlus 11,,1.0,0.143,Bank Transfer,2.8,1
ORD-103838,07/24/2024,CUST-25127,France,Apple,iPhone 15 Pro,260.98,3.0,0.035,UPI,0.0,yes
ORD-100691,01-08-2024,CUST-59342,Japan,Xiaomi,Redmi 12,180.69,3.0,0.139,PayPal,3.7,
ORD-100297,2024-03-31,CUST-13870,Australia,Apple,iPhone 14,1428.29,1.0,0.192,Debit Card,,0
ORD-100683,05/07/2023,CUST-45127,Singapore,google,Pixel 8,816.4,4.0,0.15,PayPal,2.9,0
ORD-101741,2023-11-22,CUST-44326,United Kingdom,Motorola,Moto G53,1134.56,4.0,0.315,COD,4.4,False
ORD-102337,12/28/2022,CUST-24333,Brazil,Xiaomi,Xiaomi 14,415.65,2.0,0.073,COD,3.3,True
ORD-104657,2022-02-20,CUST-45389,India,XIAOMI,Xiaomi 14,538.03,3.0,0.391,COD,2.9,no
ORD-103053,2022-12-11,CUST-80268,France,xiaomi,Xiaomi 14,939.34,4.0,0.051,,2.2,1
ORD-100230,23-05-2022,CUST-71295,Australia,OnePlus,OnePlus 11,365.31,5.0,0.065,Bank Transfer,2.3,False
ORD-100422,08/20/2022,CUST-79892,UK,Sony,Xperia 10 V,1076.15,3.0,0.399,Bank Transfer,1.4,True
ORD-104704,2023-07-09,CUST-33371,France,OnePlus,OnePlus 12,964.34,5.0,0.004,,1.2,True
ORD-104907,02/01/2024,CUST-46996,Singapore,google,Pixel 7a,1224.72,5.0,0.048,UPI,4.6,False
ORD-103388,2024-11-27,CUST-69036,india ,GOOGLE,Pixel 8 Pro,985.19,3.0,0.354,Debit Card,4.7,0
ORD-101215,2024-04-11,CUST-22406,U.K.,Sony,,456.86,1.0,0.067,COD,2.8,False
ORD-102034,13-06-2022,CUST-48225,Australia,APPLE,iPhone 15,433.53,1.0,0.195,Bank Transfer,2.8,0
ORD-104830,2024-05-15,CUST-17992,,Sony,Xperia 10 V,427.95,4.0,0.237,COD,4.6,1
ORD-101905,2022-07-19,CUST-20949,Germany,,Redmi 12,1082.43,1.0,0.375,Credit Card,4.9,True
ORD-103482,2024-06-28,CUST-82776,Brazil,GOOGLE,Pixel 8 Pro,877.0,0.0,0.212,Debit Card,3.9,True
ORD-101432,,CUST-30654,Canada,xiaomi,Xiaomi 14,275.07,,0.351,PayPal,3.4,False
ORD-102823,2024-08-03,CUST-66912,Japan,Apple,iPhone 15,1415.57,2.0,0.296,UPI,3.1,yes
ORD-100877,,CUST-32629,Singapore,Google,Pixel 8 Pro,,,0.141,PayPal,1.7,True
ORD-102078,15-01-2022,CUST-82063,Canada,Samsung,Galaxy Z Fold 5,983.95,3.0,0.179,Bank Transfer,2.3,False
ORD-101505,2023-11-24,CUST-62773,UK,oneplus,OnePlus Nord 3,1288.64,4.0,,COD,1.4,False
ORD-100765,07/01/2023,CUST-74489,UK,SAMSUNG,Galaxy Z Fold 5,814.52,3.0,0.189,PayPal,2.9,1
ORD-102644,2022-07-11,CUST-96679,Australia,Google,Pixel 8 Pro,830.54,2.0,0.134,UPI,3.9,0
ORD-102662,2024-07-19,CUST-83095,Singapore,OnePlus,OnePlus Nord 3,1392.35,5.0,0.147,UPI,1.1,False
ORD-103758,2023-06-03,CUST-72053,France,Apple,iPhone 15,1289.36,3.0,0.21,Debit Card,1.6,no
ORD-100642,2024-04-26,CUST-65634,Canada,Apple,iPhone 14,496.33,1.0,0.131,COD,1.1,False
ORD-104094,01/02/2024,CUST-59538,Japan,Samsung,Galaxy S24,1109.83,2.0,0.299,COD,1.8,False
ORD-104796,05-10-2024,CUST-22480,U.S.A,OnePlus,OnePlus 11,1481.08,2.0,0.241,Debit Card,1.1,False
ORD-103770,05/06/2022,CUST-78272,India,Sony,Xperia 10 V,1244.59,2.0,0.169,Debit Card,4.1,False
ORD-100842,2022-04-05,CUST-80501,France,XIAOMI,Redmi 12,604.82,4.0,0.348,PayPal,4.4,False
ORD-101736,2024-11-14,CUST-83184,Singapore,OnePlus,OnePlus Nord 3,487.48,4.0,0.055,COD,1.4,no
ORD-103353,2024-06-28,CUST-82775,UK,Apple,iPhone 14,321.16,2.0,0.025,Debit Card,4.0,no
ORD-103407,03/13/2023,CUST-82119,Singapore,Xiaomi,POCO F5,511.17,3.0,0.208,COD,3.4,False
ORD-101893,03-11-2024,CUST-72487,India,Apple,iPhone 14,755.01,3.0,0.045,,4.5,False
ORD-101025,09-04-2024,CUST-54278,Japan,Apple,iPhone 15,752.62,3.0,0.05,Credit Card,4.3,False
ORD-100373,30-10-2024,CUST-31666,Japan,Samsung,Galaxy S23,904.05,1.0,0.11,Credit Card,3.2,True
ORD-102648,07/21/2023,CUST-56570,Brazil,Google,Pixel 8 Pro,394.04,3.0,0.328,UPI,3.0,True
ORD-100429,20-07-2024,CUST-56743,USA,Samsung,Galaxy Z Fold 5,234.43,3.0,0.03,Bank Transfer,3.9,False
ORD-101261,30-05-2022,CUST-81568,Australia,Motorola,Moto G53,538.56,1.0,0.331,PayPal,2.6,False
ORD-100969,2024-03-29,CUST-45111,Germany,Apple,iPhone 14,1308.37,3.0,0.051,PayPal,1.4,True
ORD-100149,22-01-2023,CUST-14263,Japan,apple,iPhone SE,168.59,4.0,0.158,COD,2.5,0
ORD-101260,06/23/2023,CUST-45260,Brazil,ONEPLUS,OnePlus Nord 3,1141.88,5.0,0.016,COD,5.0,False
ORD-104972,13-06-2022,CUST-84519,Japan,Sony,Xperia 10 V,867.46,5.0,0.399,Debit Card,3.1,True
ORD-102804,05-12-2022,CUST-73102,France,Motorola,Moto G53,456.55,4.0,0.039,COD,5.0,
ORD-104467,29-04-2024,CUST-69921,Brazil,Samsung,Galaxy Z Fold 5,544.24,4.0,0.015,Bank Transfer,2.9,True
ORD-102057,14-06-2023,CUST-85065,Germany,Samsung,Galaxy S23,1125.55,3.0,0.105,Bank Transfer,2.9,True
ORD-100491,10/19/2024,CUST-81321,Germany,SAMSUNG,Galaxy Z Fold 5,247.18,2.0,0.125,UPI,5.0,1
ORD-104932,13-05-2022,CUST-86189,Germany,xiaomi,POCO F5,290.85,0.0,0.078,Debit Card,1.6,False
ORD-102384,2024-11-12,CUST-60658,Japan,SAMSUNG,Galaxy Z Fold 5,1180.23,3.0,0.052,COD,2.8,1
ORD-100012,03/02/2022,CUST-97763,Singapore,Samsung,,1241.13,2.0,0.206,Credit Card,4.7,True
ORD-100093,14-12-2022,CUST-20379,Brazil,Xiaomi,POCO F5,928.75,1.0,,Credit Card,3.0,True
ORD-103366,11-01-2024,CUST-20733,Canada,Google,Pixel 7a,581.13,5.0,0.144,Credit Card,2.3,True
ORD-104211,05-05-2022,CUST-70938,Australia,Xiaomi,Xiaomi 14,549.6,1.0,0.312,COD,2.1,False
ORD-102016,21-06-2022,CUST-60389,Canada,Apple,iPhone SE,1492.18,3.0,0.15,Bank Transfer,4.8,no
ORD-103816,2024-07-03,CUST-55041,Brazil,SAMSUNG,Galaxy Z Fold 5,774.67,5.0,0.12,Credit Card,4.4,False
ORD-104439,02-08-2023,CUST-57900,USA,GOOGLE,Pixel 8 Pro,514.89,4.0,0.036,Credit Card,3.9,False
ORD-104001,11/04/2023,CUST-26608,france,Google,Pixel 7a,312.58,2.0,0.292,Bank Transfer,1.5,1
ORD-103747,2022-11-17,CUST-13622,GERMANY,,Xperia 5 V,964.37,5.0,0.382,Debit Card,4.8,
ORD-101220,2023-06-04,CUST-77786,Germany,Sony,Xperia 5 V,1480.91,2.0,0.052,PayPal,2.8,no
ORD-103661,03/16/2023,CUST-88453,Germany,Motorola,Edge 40 Pro,606.33,1.0,0.324,PayPal,2.0,True
ORD-102379,,CUST-33959,Germany,Samsung,Galaxy Z Fold 5,390.44,4.0,0.158,COD,3.5,no
ORD-101094,17-06-2023,CUST-14962,Australia,Google,Pixel 8 Pro,1289.2,4.0,0.047,PayPal,3.4,1
ORD-100881,07-12-2023,CUST-74326,Australia,Google,Pixel 8,1051.22,2.0,0.297,Bank Transfer,3.9,False
ORD-104096,07/25/2023,CUST-90846,,Xiaomi,Redmi 12,449.13,3.0,0.33,UPI,3.5,True
ORD-103184,2024-04-22,CUST-89600,Germany,SAMSUNG,Galaxy Z Fold 5,,5.0,0.098,UPI,4.0,True
ORD-102053,12-03-2023,CUST-54704,Japan,GOOGLE,Pixel 7a,338.23,5.0,0.139,PayPal,3.3,False
ORD-101632,08/10/2023,CUST-68168,Germany,Apple,iPhone 15,791.3,4.0,0.088,UPI,1.5,0
ORD-103282,05/20/2023,CUST-92356,Japan,Samsung,Galaxy Z Fold 5,1399.15,5.0,0.37,PayPal,1.4,False
ORD-102765,2024-03-17,CUST-75326,Brazil,ONEPLUS,OnePlus 11,441.87,5.0,0.32,Credit Card,2.3,False
ORD-102721,,CUST-65175,Brazil,SAMSUNG,Galaxy S23,1258.2,5.0,0.336,COD,4.4,False
ORD-100831,23-10-2022,CUST-15557,UK,GOOGLE,Pixel 8 Pro,825.73,4.0,0.185,Debit Card,3.0,1
ORD-102562,06/08/2022,CUST-41481,Germany,Apple,iPhone 15 Pro,1274.29,1.0,0.01,,4.0,False
ORD-101630,11/13/2023,CUST-22312,USA,OnePlus,OnePlus 12,767.96,5.0,0.118,UPI,4.4,no
ORD-101534,2024-07-14,CUST-32893,UK,,Xiaomi 14,1486.69,5.0,0.399,COD,1.8,False
ORD-104927,03/07/2023,CUST-15393,USA,Apple,iPhone 14,245.68,1.0,0.112,Debit Card,2.0,False
ORD-102812,02-07-2024,CUST-19149,Japan,oneplus,OnePlus 12,918.94,2.0,0.104,COD,3.2,yes
ORD-102827,2022-01-12,CUST-53216,India,ONEPLUS,OnePlus 11,362.4,4.0,0.151,PayPal,4.7,1
ORD-101966,06/10/2022,CUST-74680,Germany,Samsung,Galaxy S23,1144.61,4.0,0.199,Credit Card,1.2,False
ORD-100393,12/02/2022,CUST-48286,FRANCE,Sony,,1316.15,3.0,0.059,Bank Transfer,4.7,no
ORD-104626,13-04-2024,CUST-36802,Brazil,Google,Pixel 7a,,3.0,0.362,Debit Card,4.4,1
ORD-103433,03/08/2022,CUST-75645,USA,APPLE,iPhone 15 Pro,435.33,5.0,0.33,Credit Card,2.7,
ORD-103326,16-03-2023,CUST-24117,Singapore,Xiaomi,Redmi 12,524.71,5.0,0.078,Bank Transfer,1.6,yes
ORD-100132,22-12-2022,CUST-72016,U.K.,Apple,iPhone SE,565.34,3.0,0.118,UPI,2.2,0
ORD-103008,2023-02-02,CUST-91603,UK,OnePlus,OnePlus 12,242.6,4.0,0.118,COD,1.2,0
ORD-101945,2023-03-22,CUST-83638,Canada,XIAOMI,Xiaomi 14,1310.97,3.0,0.162,,1.1,True
ORD-103754,2024-10-10,CUST-27083,Brazil,Google,Pixel 8,985.72,3.0,0.14,Debit Card,4.7,True
ORD-101305,07/02/2022,CUST-69861,Canada,,Moto G53,598.88,5.0,0.021,UPI,1.4,yes
ORD-100485,03/04/2023,CUST-85587,france,OnePlus,OnePlus 11,741.53,3.0,0.201,Debit Card,4.6,1
ORD-103077,25-08-2023,CUST-84852,Singapore,Xiaomi,Xiaomi 14,407.88,,0.3,Credit Card,-1.0,no
ORD-104768,04-02-2024,CUST-75210,USA,Samsung,Galaxy Z Fold 5,710.78,5.0,0.333,Bank Transfer,1.2,False
ORD-104593,2022-12-17,CUST-77295,INDIA,,Pixel 8 Pro,195.53,5.0,0.178,COD,4.6,False
ORD-100805,24-07-2022,CUST-80151,uk,apple,iPhone 14,476.58,5.0,0.273,UPI,2.2,True
ORD-100287,01/18/2022,CUST-11798,USA,XIAOMI,Redmi 12,342.31,5.0,0.209,Credit Card,3.5,True
ORD-104379,2024-12-31,CUST-69741,Canada,Apple,iPhone 15 Pro,299.15,,0.354,PayPal,1.8,False
ORD-103230,01-03-2023,CUST-67969,Canada,SAMSUNG,Galaxy Z Fold 5,433.35,2.0,0.112,Bank Transfer,3.4,True
ORD-104063,2024-03-02,CUST-64586,France,apple,iPhone 15,1358.32,2.0,0.167,COD,4.2,False
ORD-102739,2022-01-06,CUST-73691,UK,Samsung,Galaxy S24,1204.05,2.0,0.293,Bank Transfer,1.1,True
ORD-101056,2024-11-21,CUST-91681,USA,Apple,iPhone 15,758.35,4.0,0.213,UPI,3.2,no
ORD-101718,06/24/2022,CUST-36432,Australia,samsung,Galaxy Z Fold 5,551.26,4.0,0.277,Bank Transfer,2.6,True
ORD-104280,24-12-2022,CUST-50561,Brazil,Google,Pixel 8 Pro,,1.0,0.298,COD,3.0,0
ORD-101044,2022-02-12,CUST-50788,France,APPLE,iPhone 15 Pro,1072.75,,0.16,Bank Transfer,3.6,no
ORD-104303,14-10-2023,CUST-15447,UK,OnePlus,OnePlus Nord 3,852.0,3.0,,Debit Card,,yes
ORD-104977,2022-02-27,CUST-50743,UK,SAMSUNG,Galaxy Z Fold 5,1241.69,4.0,0.222,Credit Card,2.1,False
ORD-103464,01-05-2022,CUST-38225,Singapore,OnePlus,OnePlus Nord 3,1170.65,3.0,0.331,UPI,1.1,False
ORD-101723,05/14/2024,CUST-77733,Singapore,xiaomi,POCO F5,1175.14,4.0,0.188,PayPal,2.5,yes
ORD-103830,12/28/2022,CUST-25344,USA,Apple,iPhone SE,1497.55,2.0,0.294,PayPal,2.4,1
ORD-103807,2024-11-19,CUST-63828,Canada,OnePlus,OnePlus Nord 3,665.36,1.0,0.394,COD,2.9,False
ORD-100472,08/06/2024,CUST-48895,Singapore,oneplus,OnePlus 11,1467.92,3.0,0.128,,3.4,False
ORD-103220,0000-00-00,CUST-81360,USA,Sony,Xperia 1 V,510.47,3.0,0.237,UPI,4.9,
ORD-103197,01/15/2023,CUST-16139,India,OnePlus,OnePlus Nord 3,1365.06,3.0,0.225,COD,3.0,yes
ORD-100109,09-06-2024,CUST-25198,France,Samsung,Galaxy A54,240.2,5.0,0.255,Debit Card,4.9,False
ORD-102892,07/22/2023,CUST-35382,Singapore,SAMSUNG,,1330.86,4.0,0.099,COD,3.6,False
ORD-100471,2023-11-09,CUST-21614,Japan,,OnePlus 11,426.03,1.0,0.117,Credit Card,3.8,1
ORD-101773,07-07-2022,CUST-27756,,apple,iPhone 15,966.32,4.0,0.045,Bank Transfer,1.5,False
ORD-102346,02/03/2023,CUST-35284,Canada,,Redmi Note 13,1259.99,-1.0,0.243,PayPal,3.7,True
ORD-100577,2024-06-04,CUST-31889,Brazil,XIAOMI,POCO F5,1425.85,2.0,0.236,Credit Card,2.0,no
ORD-101946,2022-03-19,CUST-28446,Brazil,OnePlus,OnePlus 12,1127.17,1.0,0.039,UPI,1.0,0
ORD-102191,,CUST-35289,UK,oneplus,OnePlus Nord 3,1293.52,5.0,0.001,COD,4.0,True
ORD-103749,10/04/2022,CUST-40040,Singapore,Sony,Xperia 5 V,1192.33,5.0,0.044,PayPal,3.6,False
ORD-104245,11-01-2022,CUST-91738,India,Apple,iPhone 15,719.41,1.0,0.326,Debit Card,3.9,False
ORD-104799,19-06-2022,CUST-97768,Singapore,,iPhone SE,1439.05,3.0,0.015,Debit Card,3.6,False
ORD-104126,14-10-2023,CUST-79544,UK,Google,Pixel 8,692.49,4.0,0.054,UPI,3.3,False
ORD-104348,2023-04-08,CUST-45581,India,OnePlus,OnePlus Nord 3,1258.64,1.0,0.133,Debit Card,3.7,0
ORD-101964,10-05-2023,CUST-16262,Germany,Motorola,Edge 40 Pro,775.97,5.0,0.068,UPI,3.0,False
ORD-103129,11-12-2022,CUST-92543,Canada,xiaomi,Xiaomi 14,994.19,1.0,0.326,COD,1.9,False
ORD-104323,19-12-2023,CUST-12473,Singapore,Samsung,Galaxy S23,1158.05,1.0,0.108,Debit Card,3.9,1
ORD-102842,04/22/2023,CUST-96833,Japan,APPLE,iPhone 14,991.5,2.0,,,4.7,True
ORD-103259,2023-12-15,CUST-28876,GERMANY,Motorola,Moto G84,283.23,5.0,0.261,COD,3.2,False
ORD-102405,16-10-2023,CUST-84164,India,google,Pixel 8 Pro,1224.57,5.0,0.388,UPI,2.7,False
ORD-101270,07/22/2022,CUST-62922,Singapore,SAMSUNG,Galaxy A54,653.59,3.0,0.345,PayPal,3.9,False
ORD-102063,2023-09-20,CUST-90335,usa,samsung,Galaxy Z Fold 5,684.88,3.0,0.201,UPI,3.5,1
ORD-101032,28-12-2024,CUST-26666,France,Google,Pixel 8,456.79,2.0,0.372,PayPal,4.5,False
ORD-101983,10/12/2024,CUST-27845,Canada,Apple,iPhone 15 Pro,638.36,2.0,0.224,Debit Card,1.1,False
ORD-102755,01/10/2022,CUST-87342,Australia,xiaomi,Xiaomi 14,1043.99,4.0,0.242,UPI,1.1,no
ORD-100751,2022-06-03,CUST-70836,Germany,google,Pixel 8,906.97,4.0,0.043,COD,4.6,False
ORD-102242,17-08-2023,CUST-81635,france,Motorola,Moto G53,1223.16,1.0,0.305,UPI,,False
ORD-100586,07-01-2024,CUST-16971,USA,apple,iPhone 15,1085.34,,0.068,COD,2.2,yes
ORD-102834,17-07-2024,CUST-80980,UK,xiaomi,Xiaomi 14,738.73,5.0,0.065,Credit Card,3.2,True
ORD-102572,2023-03-11,CUST-21112,Singapore,Motorola,Moto G84,1268.4,5.0,0.177,Credit Card,4.6,0
ORD-101878,16-07-2024,CUST-25744,Singapore,Sony,Xperia 10 V,1313.41,3.0,0.193,PayPal,3.2,0
ORD-102399,13-01-2022,CUST-80191,France,samsung,Galaxy Z Fold 5,1455.71,1.0,0.243,Credit Card,4.0,True
ORD-102968,28-09-2022,CUST-39208,Singapore,Google,Pixel 8 Pro,724.77,2.0,0.141,Bank Transfer,4.4,False
ORD-103745,,CUST-43940,INDIA,ONEPLUS,OnePlus 12,,2.0,0.015,Credit Card,1.5,False
ORD-101212,2023-01-07,CUST-61531,France,Motorola,Edge 40 Pro,1289.84,1.0,0.029,Credit Card,2.7,1
ORD-101539,2022-03-22,CUST-24521,Australia,ONEPLUS,OnePlus 11,384.18,,0.07,Bank Transfer,3.4,False
ORD-100414,2023-05-03,CUST-98381,Brazil,OnePlus,OnePlus Nord 3,,3.0,0.284,PayPal,3.8,1
ORD-101932,2024-09-04,CUST-24293,Singapore,GOOGLE,Pixel 7a,1149.08,4.0,0.374,Bank Transfer,3.9,1
ORD-103313,05/14/2022,CUST-50020,USA,XIAOMI,Redmi 12,507.76,,0.324,UPI,3.4,True
ORD-101187,11/19/2022,CUST-54195,Japan,Motorola,Edge 40 Pro,1108.58,4.0,0.358,COD,4.1,1
ORD-102305,31-05-2024,CUST-20458,Germany,Sony,Xperia 1 V,408.72,1.0,0.396,Bank Transfer,1.2,yes
ORD-101197,01/30/2024,CUST-71788,Germany,Xiaomi,Redmi 12,1430.42,1.0,0.022,COD,4.1,1
